contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM180119C00125000,IBM,2018-01-19,125.00,call,11.89,23.10,22.85,10,23.35,6,0,158,2017-11-15,0.29292,0.91857,0.00829,-0.02463,0.09353,0.19955
IBM180119P00125000,IBM,2018-01-19,125.00,put,0.47,0.45,0.42,55,0.48,14,5,4598,2017-11-15,0.25390,-0.05566,0.00712,-0.01334,0.06971,-0.01527
IBM180119C00130000,IBM,2018-01-19,130.00,call,18.55,18.27,18.05,16,18.50,5,1,138,2017-11-15,0.25390,0.88995,0.01193,-0.02639,0.11677,0.20064
IBM180119P00130000,IBM,2018-01-19,130.00,put,0.74,0.71,0.69,16,0.73,10,45,8006,2017-11-15,0.23438,-0.09346,0.01148,-0.01823,0.10366,-0.02566
IBM180119C00135000,IBM,2018-01-19,135.00,call,13.50,13.69,13.50,36,13.88,5,9,755,2017-11-15,0.23438,0.82592,0.01766,-0.03218,0.15948,0.19177
IBM180119P00135000,IBM,2018-01-19,135.00,put,1.15,1.16,1.13,25,1.19,5,121,5426,2017-11-15,0.21487,-0.15511,0.01787,-0.02370,0.14799,-0.04264
IBM180119C00140000,IBM,2018-01-19,140.00,call,9.70,9.60,9.45,36,9.75,25,40,2485,2017-11-15,0.21487,0.73029,0.02478,-0.03701,0.20514,0.17404
IBM180119P00140000,IBM,2018-01-19,140.00,put,2.01,2.00,1.98,16,2.03,2,349,10696,2017-11-15,0.19536,-0.25260,0.02635,-0.02857,0.19834,-0.06958
IBM180119C00145000,IBM,2018-01-19,145.00,call,6.00,6.12,6.00,23,6.25,58,91,2746,2017-11-15,0.19536,0.59510,0.03196,-0.03874,0.24058,0.14504
IBM180119P00145000,IBM,2018-01-19,145.00,put,3.55,3.48,3.35,101,3.60,55,264,8188,2017-11-15,0.19536,-0.40490,0.03196,-0.03414,0.24058,-0.11264
IBM180119C00150000,IBM,2018-01-19,150.00,call,3.43,3.52,3.40,57,3.65,4,371,6463,2017-11-15,0.19536,0.43230,0.03242,-0.03858,0.24407,0.10667
IBM180119P00150000,IBM,2018-01-19,150.00,put,6.00,5.95,5.80,6,6.10,2,172,8864,2017-11-15,0.17585,-0.57853,0.03584,-0.02996,0.24283,-0.16190
IBM180119C00155000,IBM,2018-01-19,155.00,call,1.83,1.85,1.80,1,1.90,3,773,7239,2017-11-15,0.17585,0.26109,0.02978,-0.02846,0.20179,0.06543
IBM180119P00155000,IBM,2018-01-19,155.00,put,9.50,9.25,9.10,45,9.40,20,48,5285,2017-11-15,0.17585,-0.73891,0.02978,-0.02355,0.20179,-0.21002
IBM180119C00160000,IBM,2018-01-19,160.00,call,0.90,0.89,0.88,31,0.90,4,535,12733,2017-11-15,0.17585,0.14280,0.02067,-0.01958,0.14003,0.03603
IBM180119P00160000,IBM,2018-01-19,160.00,put,13.65,13.40,13.20,29,13.60,10,52,3027,2017-11-15,0.17585,-0.85720,0.02067,-0.01451,0.14003,-0.24831
IBM180119C00165000,IBM,2018-01-19,165.00,call,0.45,0.46,0.43,22,0.49,6,164,3715,2017-11-15,0.19536,0.09232,0.01365,-0.01585,0.10272,0.02329
IBM180119P00165000,IBM,2018-01-19,165.00,put,8.15,18.05,17.75,10,18.35,15,0,2547,2017-11-15,0.19536,-0.90768,0.01365,-0.01062,0.10272,-0.26994
IBM180119C00170000,IBM,2018-01-19,170.00,call,0.24,0.26,0.23,1,0.28,20,84,6298,2017-11-15,0.19536,0.04564,0.00790,-0.00915,0.05951,0.01156
IBM180119P00170000,IBM,2018-01-19,170.00,put,22.90,22.88,22.50,6,23.25,10,10,2772,2017-11-15,0.21487,-0.93668,0.00931,-0.00764,0.07712,-0.28616
IBM180119C00175000,IBM,2018-01-19,175.00,call,0.10,0.14,0.10,75,0.17,30,52,4340,2017-11-15,0.21487,0.03236,0.00543,-0.00758,0.04497,0.00819
IBM180119P00175000,IBM,2018-01-19,175.00,put,27.40,27.88,27.50,5,28.25,10,702,792,2017-11-15,0.25390,-0.93920,0.00764,-0.00931,0.07472,-0.29578
IBM180119C00180000,IBM,2018-01-19,180.00,call,0.09,0.10,0.08,8,0.12,32,10,5096,2017-11-15,0.23438,0.02440,0.00394,-0.00652,0.03555,0.00616
IBM180119P00180000,IBM,2018-01-19,180.00,put,32.80,33.00,32.60,5,33.40,10,1491,1482,2017-11-15,0.29292,-0.93995,0.00656,-0.01123,0.07399,-0.30496
IBM180119C00185000,IBM,2018-01-19,185.00,call,0.09,0.06,0.03,24,0.09,25,7,3643,2017-11-15,0.23438,0.01231,0.00219,-0.00363,0.01982,0.00312
IBM180119P00185000,IBM,2018-01-19,185.00,put,37.40,38.05,36.35,16,39.75,10,280,285,2017-11-15,0.33194,-0.93964,0.00581,-0.01337,0.07430,-0.31387
IBM180119C00190000,IBM,2018-01-19,190.00,call,0.02,0.01,0.00,0,0.07,17,0,1971,2017-11-15,0.21487,0.00294,0.00067,-0.00094,0.00558,0.00075
IBM180119P00190000,IBM,2018-01-19,190.00,put,42.40,43.23,41.60,13,44.85,10,60,66,2017-11-15,0.39048,-0.92760,0.00568,-0.01998,0.08554,-0.32000
IBM180119C00195000,IBM,2018-01-19,195.00,call,0.03,0.01,0.00,0,0.08,19,0,2236,2017-11-15,0.23438,0.00272,0.00058,-0.00095,0.00520,0.00069
IBM180119P00195000,IBM,2018-01-19,195.00,put,47.40,47.88,47.50,5,48.25,10,230,232,2017-11-15,0.37097,-0.95629,0.00402,-0.01041,0.05748,-0.33579
IBM180119C00200000,IBM,2018-01-19,200.00,call,0.01,0.01,0.00,0,0.03,1,3,8174,2017-11-15,0.25390,0.00260,0.00051,-0.00099,0.00499,0.00066
IBM180119P00200000,IBM,2018-01-19,200.00,put,52.40,52.88,52.50,5,53.25,10,614,612,2017-11-15,0.39048,-0.96159,0.00344,-0.00937,0.05176,-0.34599
IBM180119C00205000,IBM,2018-01-19,205.00,call,0.02,0.01,0.00,0,0.06,15,0,10,2017-11-15,0.27341,0.00255,0.00047,-0.00104,0.00490,0.00065
IBM180119P00205000,IBM,2018-01-19,205.00,put,29.50,57.95,56.05,6,59.85,5,0,0,2017-11-15,0.42950,-0.95811,0.00336,-0.01203,0.05554,-0.35410
IBM180119C00210000,IBM,2018-01-19,210.00,call,0.01,0.01,0.00,0,0.05,25,0,1970,2017-11-15,0.29292,0.00254,0.00043,-0.00111,0.00489,0.00064
IBM180119P00210000,IBM,2018-01-19,210.00,put,62.40,63.10,61.30,13,64.90,10,1000,1002,2017-11-15,0.48804,-0.94690,0.00357,-0.01878,0.06716,-0.36041
IBM180119C00215000,IBM,2018-01-19,215.00,call,0.03,0.01,0.00,0,0.03,11,0,46,2017-11-15,0.29292,0.00139,0.00025,-0.00064,0.00282,0.00035
IBM180119P00215000,IBM,2018-01-19,215.00,put,34.90,68.07,66.30,6,69.85,5,0,1,2017-11-15,0.50755,-0.95106,0.00322,-0.01796,0.06294,-0.37032
IBM180119C00220000,IBM,2018-01-19,220.00,call,0.01,0.01,0.00,0,0.05,8,0,2018,2017-11-15,0.31243,0.00148,0.00025,-0.00073,0.00300,0.00037
IBM180119P00220000,IBM,2018-01-19,220.00,put,37.38,73.07,71.30,6,74.85,5,0,0,2017-11-15,0.52706,-0.95441,0.00293,-0.01732,0.05946,-0.38004
IBM180119C00225000,IBM,2018-01-19,225.00,call,0.02,0.01,0.00,0,0.08,12,0,22,2017-11-15,0.33194,0.00159,0.00025,-0.00082,0.00320,0.00040
IBM180119P00225000,IBM,2018-01-19,225.00,put,32.93,78.12,76.05,6,80.20,5,0,0,2017-11-15,0.56608,-0.95063,0.00291,-0.02067,0.06338,-0.38811
IBM180119C00230000,IBM,2018-01-19,230.00,call,0.41,0.01,0.00,0,0.01,10,12,454,2017-11-15,0.35146,0.00172,0.00025,-0.00093,0.00343,0.00043
IBM180119P00230000,IBM,2018-01-19,230.00,put,42.38,82.97,81.05,6,84.90,5,0,0,2017-11-15,0.56608,-0.95933,0.00249,-0.01649,0.05422,-0.39904
IBM180316C00100000,IBM,2018-03-16,100.00,call,0.00,47.83,45.65,11,50.00,11,0,0,2017-11-15,0.37097,0.97330,0.00197,-0.01105,0.05230,0.31607
IBM180316P00100000,IBM,2018-03-16,100.00,put,0.26,0.27,0.23,65,0.30,39,1,120,2017-11-15,0.35146,-0.02131,0.00172,-0.00618,0.04327,-0.01123
IBM180316C00105000,IBM,2018-03-16,105.00,call,0.00,42.75,40.50,23,45.00,11,0,0,2017-11-15,0.31243,0.97646,0.00210,-0.00928,0.04706,0.33444
IBM180316P00105000,IBM,2018-03-16,105.00,put,0.35,0.35,0.32,24,0.38,32,5,9,2017-11-15,0.33194,-0.03007,0.00242,-0.00777,0.05774,-0.01583
IBM180316C00110000,IBM,2018-03-16,110.00,call,0.00,37.83,35.75,11,39.90,11,0,0,2017-11-15,0.29292,0.96640,0.00301,-0.01097,0.06328,0.34572
IBM180316P00110000,IBM,2018-03-16,110.00,put,0.19,0.46,0.43,44,0.49,17,0,69,2017-11-15,0.31243,-0.04209,0.00339,-0.00961,0.07606,-0.02213
IBM180316C00115000,IBM,2018-03-16,115.00,call,0.00,32.90,30.55,16,35.25,11,0,0,2017-11-15,0.25390,0.96274,0.00378,-0.01068,0.06888,0.36048
IBM180316P00115000,IBM,2018-03-16,115.00,put,0.61,0.61,0.58,108,0.64,11,27,36,2017-11-15,0.29292,-0.05858,0.00471,-0.01169,0.09901,-0.03077
IBM180316C00120000,IBM,2018-03-16,120.00,call,14.75,28.05,26.15,6,29.95,5,0,11,2017-11-15,0.23438,0.94573,0.00554,-0.01256,0.09322,0.36823
IBM180316P00120000,IBM,2018-03-16,120.00,put,0.81,0.84,0.80,140,0.88,11,278,156,2017-11-15,0.27341,-0.08126,0.00650,-0.01399,0.12741,-0.04265
IBM180316C00125000,IBM,2018-03-16,125.00,call,0.00,23.45,21.65,4,25.25,7,0,0,2017-11-15,0.23438,0.90360,0.00861,-0.01749,0.14470,0.36263
IBM180316P00125000,IBM,2018-03-16,125.00,put,1.16,1.17,1.14,90,1.20,11,16,54,2017-11-15,0.25390,-0.11256,0.00889,-0.01642,0.16190,-0.05904
IBM180316C00130000,IBM,2018-03-16,130.00,call,0.00,19.00,17.45,4,20.55,23,0,0,2017-11-15,0.21487,0.86254,0.01208,-0.01996,0.18617,0.35783
IBM180316P00130000,IBM,2018-03-16,130.00,put,1.81,1.68,1.65,83,1.71,5,11,322,2017-11-15,0.23438,-0.15584,0.01205,-0.01883,0.20254,-0.08170
IBM180316C00135000,IBM,2018-03-16,135.00,call,8.24,14.12,13.20,150,15.05,60,0,6,2017-11-15,0.17585,0.82547,0.01728,-0.01925,0.21795,0.35584
IBM180316P00135000,IBM,2018-03-16,135.00,put,2.57,2.51,2.44,188,2.58,49,67,188,2017-11-15,0.21487,-0.21571,0.01609,-0.02093,0.24794,-0.11308
IBM180316C00140000,IBM,2018-03-16,140.00,call,10.70,10.68,10.50,152,10.85,48,44,90,2017-11-15,0.19536,0.70202,0.02095,-0.02663,0.29357,0.30603
IBM180316P00140000,IBM,2018-03-16,140.00,put,3.72,3.72,3.65,54,3.80,51,52,614,2017-11-15,0.21487,-0.31107,0.01941,-0.02499,0.29925,-0.16460
IBM180316C00145000,IBM,2018-03-16,145.00,call,7.30,7.38,7.30,23,7.45,20,95,420,2017-11-15,0.17585,0.59120,0.02608,-0.02644,0.32902,0.26407
IBM180316P00145000,IBM,2018-03-16,145.00,put,5.50,5.53,5.45,46,5.60,28,15,729,2017-11-15,0.19536,-0.41361,0.02354,-0.02453,0.32993,-0.21925
IBM180316C00150000,IBM,2018-03-16,150.00,call,4.70,4.80,4.70,33,4.90,28,360,396,2017-11-15,0.17585,0.45850,0.02664,-0.02641,0.33606,0.20736
IBM180316P00150000,IBM,2018-03-16,150.00,put,7.97,8.10,8.00,15,8.20,26,54,362,2017-11-15,0.19536,-0.53313,0.02403,-0.02444,0.33672,-0.28609
IBM180316C00155000,IBM,2018-03-16,155.00,call,3.00,2.98,2.91,11,3.05,25,103,788,2017-11-15,0.17585,0.33430,0.02444,-0.02387,0.30830,0.15268
IBM180316P00155000,IBM,2018-03-16,155.00,put,11.73,11.35,11.25,15,11.45,20,1,345,2017-11-15,0.21487,-0.62926,0.02076,-0.02510,0.31999,-0.34548
IBM180316C00160000,IBM,2018-03-16,160.00,call,1.76,1.76,1.70,5,1.82,20,160,1290,2017-11-15,0.17585,0.22915,0.02035,-0.01966,0.25664,0.10549
IBM180316P00160000,IBM,2018-03-16,160.00,put,15.12,15.75,14.30,141,17.20,16,20,361,2017-11-15,0.23438,-0.70088,0.01749,-0.02470,0.29409,-0.39416
IBM180316C00165000,IBM,2018-03-16,165.00,call,1.03,1.05,1.00,5,1.10,20,39,3761,2017-11-15,0.17585,0.14788,0.01551,-0.01487,0.19561,0.06851
IBM180316P00165000,IBM,2018-03-16,165.00,put,8.98,20.05,18.95,25,21.15,12,0,113,2017-11-15,0.25390,-0.75369,0.01466,-0.02385,0.26702,-0.43448
IBM180316C00170000,IBM,2018-03-16,170.00,call,0.62,0.61,0.56,11,0.66,5,13,2334,2017-11-15,0.17585,0.09006,0.01091,-0.01040,0.13760,0.04194
IBM180316P00170000,IBM,2018-03-16,170.00,put,11.00,24.20,22.20,5,26.20,1,0,18,2017-11-15,0.25390,-0.81336,0.01248,-0.01927,0.22732,-0.47720
IBM180316C00175000,IBM,2018-03-16,175.00,call,0.37,0.39,0.35,11,0.43,5,50,195,2017-11-15,0.17585,0.05190,0.00713,-0.00677,0.08998,0.02427
IBM180316P00175000,IBM,2018-03-16,175.00,put,8.78,29.12,26.95,11,31.30,5,0,22,2017-11-15,0.27341,-0.84137,0.01045,-0.01829,0.20491,-0.50652
IBM180316C00180000,IBM,2018-03-16,180.00,call,0.27,0.24,0.20,11,0.29,5,119,323,2017-11-15,0.19536,0.04419,0.00565,-0.00658,0.07911,0.02059
IBM180316P00180000,IBM,2018-03-16,180.00,put,10.48,33.80,31.60,11,36.00,5,0,10,2017-11-15,0.29292,-0.86207,0.00888,-0.01748,0.18661,-0.53252
IBM180316C00185000,IBM,2018-03-16,185.00,call,0.17,0.17,0.13,21,0.21,5,2,201,2017-11-15,0.19536,0.02573,0.00362,-0.00421,0.05071,0.01203
IBM180316P00185000,IBM,2018-03-16,185.00,put,12.85,38.85,36.70,11,41.00,10,0,20,2017-11-15,0.33194,-0.86077,0.00789,-0.02050,0.18781,-0.54912
IBM180316C00190000,IBM,2018-03-16,190.00,call,0.08,0.12,0.08,31,0.16,34,0,6,2017-11-15,0.21487,0.02410,0.00311,-0.00437,0.04800,0.01123
IBM180316P00190000,IBM,2018-03-16,190.00,put,15.58,43.80,41.65,11,45.95,5,0,18,2017-11-15,0.35146,-0.87379,0.00696,-0.02001,0.17553,-0.57159
IBM180316C00195000,IBM,2018-03-16,195.00,call,0.00,0.01,0.00,0,0.14,67,0,0,2017-11-15,0.17585,0.00351,0.00071,-0.00067,0.00893,0.00166
IBM180316P00195000,IBM,2018-03-16,195.00,put,0.00,48.77,46.65,11,50.90,5,0,0,2017-11-15,0.37097,-0.88395,0.00622,-0.01968,0.16546,-0.59277
IBM180316C00200000,IBM,2018-03-16,200.00,call,0.06,0.01,0.00,0,0.13,21,0,85,2017-11-15,0.17585,0.00161,0.00035,-0.00033,0.00441,0.00076
IBM180316P00200000,IBM,2018-03-16,200.00,put,20.70,53.55,51.15,10,55.95,5,0,16,2017-11-15,0.37097,-0.90549,0.00536,-0.01593,0.14260,-0.61861
IBM180420C00075000,IBM,2018-04-20,75.00,call,0.00,72.43,70.15,1,74.70,4,0,0,2017-11-15,0.01976,1.00000,0.00000,-0.00237,0.00000,0.31896
IBM180420P00075000,IBM,2018-04-20,75.00,put,0.08,0.08,0.02,13,0.14,5,3,911,2017-11-15,0.42950,-0.00528,0.00037,-0.00198,0.01459,-0.00364
IBM180420C00080000,IBM,2018-04-20,80.00,call,0.00,67.50,65.20,11,69.80,11,0,0,2017-11-15,0.29292,0.99952,0.00006,-0.00268,0.00164,0.33991
IBM180420P00080000,IBM,2018-04-20,80.00,put,0.09,0.12,0.07,40,0.17,16,0,110,2017-11-15,0.40999,-0.00766,0.00053,-0.00263,0.02028,-0.00528
IBM180420C00085000,IBM,2018-04-20,85.00,call,0.00,62.50,60.20,11,64.80,4,0,0,2017-11-15,0.01976,1.00000,0.00000,-0.00269,0.00000,0.36149
IBM180420P00085000,IBM,2018-04-20,85.00,put,0.00,0.16,0.12,21,0.21,75,0,0,2017-11-15,0.39048,-0.01085,0.00076,-0.00339,0.02752,-0.00747
IBM180420C00090000,IBM,2018-04-20,90.00,call,0.00,57.67,55.40,5,59.95,11,0,0,2017-11-15,0.35146,0.98854,0.00089,-0.00604,0.02886,0.37494
IBM180420P00090000,IBM,2018-04-20,90.00,put,0.23,0.22,0.16,106,0.27,34,1,6,2017-11-15,0.37097,-0.01510,0.00107,-0.00428,0.03662,-0.01038
IBM180420C00095000,IBM,2018-04-20,95.00,call,0.00,52.58,50.60,11,54.55,11,0,0,2017-11-15,0.23438,0.99847,0.00022,-0.00335,0.00477,0.40302
IBM180420P00095000,IBM,2018-04-20,95.00,put,0.33,0.29,0.24,101,0.34,11,0,3,2017-11-15,0.35146,-0.02070,0.00148,-0.00530,0.04795,-0.01421
IBM180420C00100000,IBM,2018-04-20,100.00,call,0.00,47.70,45.50,16,49.90,11,0,0,2017-11-15,0.27341,0.98859,0.00114,-0.00563,0.02876,0.41764
IBM180420P00100000,IBM,2018-04-20,100.00,put,0.19,0.39,0.33,16,0.44,54,0,9,2017-11-15,0.33194,-0.02808,0.00202,-0.00645,0.06193,-0.01924
IBM180420C00105000,IBM,2018-04-20,105.00,call,0.00,42.83,40.55,1,45.10,11,0,0,2017-11-15,0.27341,0.97743,0.00204,-0.00773,0.05157,0.43135
IBM180420P00105000,IBM,2018-04-20,105.00,put,0.24,0.48,0.41,63,0.55,16,0,746,2017-11-15,0.31243,-0.03778,0.00274,-0.00773,0.07911,-0.02585
IBM180420C00110000,IBM,2018-04-20,110.00,call,0.00,37.83,35.65,4,40.00,11,0,0,2017-11-15,0.23438,0.97755,0.00237,-0.00722,0.05134,0.45285
IBM180420P00110000,IBM,2018-04-20,110.00,put,0.21,0.65,0.59,49,0.70,3,0,23,2017-11-15,0.29292,-0.05057,0.00369,-0.00914,0.10009,-0.03454
IBM180420C00115000,IBM,2018-04-20,115.00,call,0.00,33.15,31.45,11,34.85,16,0,0,2017-11-15,0.23438,0.95688,0.00406,-0.01004,0.08807,0.46017
IBM180420P00115000,IBM,2018-04-20,115.00,put,0.31,0.86,0.79,50,0.93,3,0,345,2017-11-15,0.27341,-0.06754,0.00497,-0.01066,0.12560,-0.04604
IBM180420C00120000,IBM,2018-04-20,120.00,call,15.71,28.30,26.35,7,30.25,7,0,0,2017-11-15,0.21487,0.94003,0.00576,-0.01138,0.11451,0.47023
IBM180420P00120000,IBM,2018-04-20,120.00,put,1.19,1.19,1.12,2,1.25,16,2,1827,2017-11-15,0.25390,-0.09019,0.00666,-0.01227,0.15641,-0.06138
IBM180420C00125000,IBM,2018-04-20,125.00,call,11.34,24.17,23.40,21,24.95,151,0,0,2017-11-15,0.23438,0.87928,0.00891,-0.01786,0.19318,0.44958
IBM180420P00125000,IBM,2018-04-20,125.00,put,1.63,1.62,1.57,62,1.67,16,534,106,2017-11-15,0.23438,-0.12072,0.00891,-0.01390,0.19318,-0.08202
IBM180420C00130000,IBM,2018-04-20,130.00,call,0.00,19.88,18.75,23,21.00,121,0,6,2017-11-15,0.23438,0.82002,0.01164,-0.02215,0.25232,0.42960
IBM180420P00130000,IBM,2018-04-20,130.00,put,2.40,2.33,2.27,14,2.38,77,36,89,2017-11-15,0.23438,-0.17998,0.01164,-0.01804,0.25232,-0.12327
IBM180420C00135000,IBM,2018-04-20,135.00,call,15.35,15.28,15.15,51,15.40,10,18,119,2017-11-15,0.19536,0.78076,0.01573,-0.02096,0.28418,0.42555
IBM180420P00135000,IBM,2018-04-20,135.00,put,3.30,3.30,3.25,19,3.35,21,45,643,2017-11-15,0.21487,-0.23681,0.01493,-0.01923,0.29678,-0.16206
IBM180420C00140000,IBM,2018-04-20,140.00,call,12.30,11.65,11.55,37,11.75,25,12,503,2017-11-15,0.19536,0.68794,0.01883,-0.02414,0.34025,0.38191
IBM180420P00140000,IBM,2018-04-20,140.00,put,2.05,4.72,4.65,10,4.80,163,0,1982,2017-11-15,0.21487,-0.32359,0.01739,-0.02213,0.34550,-0.22359
IBM180420C00145000,IBM,2018-04-20,145.00,call,8.59,8.53,8.40,37,8.65,8,27,749,2017-11-15,0.17585,0.58928,0.02300,-0.02357,0.37401,0.33551
IBM180420P00145000,IBM,2018-04-20,145.00,put,6.55,6.65,6.55,15,6.75,78,13,301,2017-11-15,0.21487,-0.41766,0.01889,-0.02369,0.37545,-0.29176
IBM180420C00150000,IBM,2018-04-20,150.00,call,6.00,5.90,5.80,50,6.00,28,42,950,2017-11-15,0.17585,0.47241,0.02353,-0.02360,0.38274,0.27236
IBM180420P00150000,IBM,2018-04-20,150.00,put,8.75,9.12,9.00,10,9.25,55,17,490,2017-11-15,0.21487,-0.51334,0.01930,-0.02371,0.38344,-0.36300
IBM180420C00155000,IBM,2018-04-20,155.00,call,3.95,4.00,3.90,31,4.10,5,33,815,2017-11-15,0.17585,0.36151,0.02215,-0.02187,0.36030,0.21054
IBM180420P00155000,IBM,2018-04-20,155.00,put,11.90,12.22,12.10,10,12.35,48,1,226,2017-11-15,0.21487,-0.60521,0.01863,-0.02227,0.37023,-0.43383
IBM180420C00160000,IBM,2018-04-20,160.00,call,2.59,2.58,2.55,5,2.62,5,36,1226,2017-11-15,0.17585,0.26415,0.01934,-0.01888,0.31448,0.15512
IBM180420P00160000,IBM,2018-04-20,160.00,put,15.95,15.88,15.75,15,16.00,28,12,637,2017-11-15,0.21487,-0.68895,0.01710,-0.01967,0.33977,-0.50132
IBM180420C00165000,IBM,2018-04-20,165.00,call,1.61,1.65,1.60,5,1.69,29,23,1505,2017-11-15,0.17585,0.18452,0.01576,-0.01526,0.25629,0.10910
IBM180420P00165000,IBM,2018-04-20,165.00,put,8.33,20.27,18.95,145,21.60,23,0,132,2017-11-15,0.23438,-0.73906,0.01442,-0.01937,0.31252,-0.55177
IBM180420C00170000,IBM,2018-04-20,170.00,call,1.02,1.04,0.98,16,1.09,42,4,1160,2017-11-15,0.17585,0.12344,0.01207,-0.01161,0.19624,0.07340
IBM180420P00170000,IBM,2018-04-20,170.00,put,24.00,24.50,24.25,20,24.75,28,11,19,2017-11-15,0.23438,-0.79822,0.01249,-0.01583,0.27067,-0.60625
IBM180420C00175000,IBM,2018-04-20,175.00,call,0.35,0.67,0.63,5,0.70,23,0,450,2017-11-15,0.17585,0.07926,0.00873,-0.00835,0.14196,0.04735
IBM180420P00175000,IBM,2018-04-20,175.00,put,11.43,29.38,27.25,5,31.50,20,0,2,2017-11-15,0.25390,-0.82471,0.01057,-0.01541,0.24816,-0.64319
IBM180420C00180000,IBM,2018-04-20,180.00,call,0.25,0.43,0.39,5,0.48,27,0,292,2017-11-15,0.17585,0.04895,0.00600,-0.00571,0.09752,0.02936
IBM180420P00180000,IBM,2018-04-20,180.00,put,34.04,34.20,32.10,11,36.30,10,15,1,2017-11-15,0.27341,-0.84426,0.00909,-0.01512,0.22987,-0.67606
IBM180420C00185000,IBM,2018-04-20,185.00,call,0.15,0.30,0.26,5,0.35,31,0,35,2017-11-15,0.19536,0.04530,0.00507,-0.00594,0.09164,0.02705
